Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,VisitorType,target
0,0.0,0,0.0,3.0,55.0,0.044444444,0.111111111,0.0,0.0,May,Returning_Visitor,0
11,79.75,0,0.0,31.0,419.25,0.006818182,0.026893939,0.0,0.8,May,Returning_Visitor,0
6,109.5,1,21.0,157.0,4643.755952,0.001687764,0.010776613,7.152750452,0.8,May,Returning_Visitor,0
0,0.0,1,172.0,21.0,564.5,0.0,0.042965368,0.0,0.8,May,Returning_Visitor,0
0,0.0,0,0.0,6.0,65.66666667,0.066666667,0.1,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,New_Visitor,0
1,47.16666667,1,3.0,42.0,1462.659125,0.004651163,0.019047619,7.734903101,0.0,May,Returning_Visitor,1
2,115.0,2,31.0,23.0,404.6190476,0.0,0.026,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,13.0,392.0,0.0,0.026923077,0.0,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,19.0,960.7333333,0.015789474,0.051754386,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,May,Returning_Visitor,0
0,0.0,0,0.0,38.0,726.2761905,0.031578947,0.056052632,0.0,1.0,May,Returning_Visitor,0
4,71.3,0,0.0,66.0,4415.333333,0.009950249,0.02453119,0.0,0.4,May,Returning_Visitor,0
0,0.0,0,0.0,7.0,40.0,0.142857143,0.157142857,0.0,0.6,May,Returning_Visitor,0
6,140.0,1,12.0,52.0,723.315873,0.001212121,0.006277056,4.504381818,0.0,May,Returning_Visitor,0
10,6.0,3,80.0,49.0,1088.05,0.011320755,0.021069182,0.0,0.0,May,Returning_Visitor,0
8,121.6666667,2,62.0,30.0,1688.72619,0.0,0.011764706,15.08488235,0.0,May,Returning_Visitor,1
0,0.0,0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,May,Returning_Visitor,0
0,0.0,0,0.0,50.0,998.9545455,0.0076,0.025933333,0.0,0.8,May,Returning_Visitor,0
5,243.0,3,106.0,22.0,1654.722222,0.028571429,0.028214286,31.178125,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,12.0,281.5,0.016666667,0.020833333,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,14.0,1501.0,0.093333333,0.126666667,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,13.0,153.5833333,0.0,0.020512821,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,3.0,109.0,0.0,0.033333333,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,19.0,483.5833333,0.021052632,0.025789474,0.0,0.2,May,Returning_Visitor,0
0,0.0,0,0.0,38.0,586.3333333,0.010526316,0.037593985,0.0,0.4,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,May,Returning_Visitor,0
0,0.0,0,0.0,41.0,2213.0,0.004545455,0.031060606,0.0,0.2,May,Returning_Visitor,0
0,0.0,0,0.0,7.0,50.5,0.057142857,0.1,0.0,0.0,May,Returning_Visitor,0
0,0.0,2,10.0,15.0,178.0,0.019607843,0.043137255,0.0,0.0,May,Returning_Visitor,0
4,70.83333333,1,30.0,27.0,1150.192063,0.003125,0.0125,23.554375,0.0,May,Returning_Visitor,1
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
6,86.08333333,0,0.0,32.0,892.9166667,0.005714286,0.011428571,0.0,0.0,May,New_Visitor,0
0,0.0,0,0.0,12.0,173.0,0.0,0.016666667,0.0,0.8,May,Returning_Visitor,0
10,252.5,2,0.0,14.0,289.6666667,0.0,0.021212121,29.77418182,0.0,May,Returning_Visitor,1
4,126.0,0,0.0,22.0,633.9857143,0.004166667,0.021296296,0.0,0.0,May,Returning_Visitor,0
5,318.0,0,0.0,36.0,1837.966667,0.032894737,0.044423559,0.0,0.4,May,Returning_Visitor,0
9,331.1666667,4,154.0,154.0,588.679761925,0.007332941,0.027963219,0.0,0.0,May,Returning_Visitor,0
9,169.5,2,0.0,31.0,706.9837662,0.005714286,0.023761905,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,4.0,352.0,0.0,0.05,0.0,0.4,May,Returning_Visitor,0
12,203.4714286,1,0.0,18.0,588.69285715,0.001699507,0.012414872,0.673127586,0.8,May,Returning_Visitor,0
2,94.0,0,0.0,9.0,501.5,0.06,0.106666667,0.0,0.8,May,Returning_Visitor,0
8,359.0,1,16.0,19.0,497.6666667,0.007692308,0.023076923,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,27.0,406.0,0.064285714,0.079166667,0.0,0.6,May,Returning_Visitor,0
7,135.5,2,30.0,129.0,4115.978571,0.001470588,0.011288515,2.273598775,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,4.0,2.333333333,0.15,0.1625,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,12.0,121.5,0.025,0.066666667,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,9.0,869.0,0.0,0.022222222,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,4.0,403.0,0.05,0.1,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,12.0,0.0,0.1,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,15.0,865.0,0.026666667,0.04,57.584,0.0,May,Returning_Visitor,0
1,13.0,0,0.0,13.0,220.3333333,0.0,0.002197802,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,3.0,222.0,0.133333333,0.133333333,0.0,0.0,May,Returning_Visitor,0
4,21.0,0,0.0,16.0,657.1666667,0.0,0.025,0.0,0.0,May,Returning_Visitor,0
3,109.0,0,0.0,6.0,131.0,0.0,0.028571429,0.0,0.0,May,New_Visitor,0
3,189.0,1,32.0,26.0,1517.9,0.0,0.007142857,34.34857143,0.0,May,New_Visitor,1
1,36.0,0,0.0,17.0,538.2878788,0.0,0.017708333,18.370625,0.0,May,Returning_Visitor,0
2,25.0,3,52.0,60.0,4139.625,0.013636364,0.032912458,5.976060606,0.4,May,Returning_Visitor,0
0,0.0,4,140.0,26.0,832.8333333,0.006896552,0.040229885,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,9.0,464.0,0.0,0.022222222,29.31555556,0.0,May,Returning_Visitor,1
4,82.16666667,0,0.0,45.0,673.4813797,0.016326531,0.025194363,15.15205714,0.2,May,Returning_Visitor,0
0,0.0,0,0.0,18.0,217.0,0.005555556,0.031481481,0.0,0.8,May,Returning_Visitor,0
0,0.0,0,0.0,13.0,472.9952381,0.015384615,0.030769231,0.0,0.0,May,Returning_Visitor,0
8,63.0,0,0.0,36.0,1500.380952,0.010810811,0.01981982,14.33124324,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,6.0,241.0,0.0,0.033333333,0.0,0.0,May,Returning_Visitor,0
2,101.5,0,0.0,16.0,692.6666667,0.0,0.0125,0.0,0.0,May,New_Visitor,1
19,6.0,2,269.5,18.0,588.69285715,3.35e-05,0.014896228,2.873954681,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,15.0,455.5,0.0,0.014285714,0.0,0.0,May,New_Visitor,0
0,0.0,0,0.0,2.0,49.0,0.0,0.1,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,4.0,259.0,0.1,0.15,0.0,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,20.0,2065.15,0.005,0.034444444,0.0,0.8,May,Returning_Visitor,0
0,0.0,0,0.0,34.0,4190.75,0.021764706,0.074369748,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,3.0,65.0,0.1,0.111111111,0.0,0.0,May,Returning_Visitor,0
2,27.0,2,6.0,6.0,129.2,0.02962963,0.077777778,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,37.0,607.4666667,0.0,0.002777778,39.97777778,0.0,May,Returning_Visitor,1
24,196.1385918,1,28.0,113.0,588.679761925,0.019308469,0.047477294,2.613452922,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,24.0,2022.25,0.008333333,0.048611111,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,21.0,761.25,0.0,0.014035088,0.0,0.0,May,Returning_Visitor,0
7,114.25,1,17.33333333,25.0,874.5833333,0.0,0.012345679,54.33103704,0.0,May,Returning_Visitor,1
0,0.0,0,0.0,21.0,1483.0,0.007894737,0.021754386,0.0,1.0,May,Returning_Visitor,0
2,100.0,0,0.0,22.0,639.5,0.0,0.008695652,0.0,0.0,May,Returning_Visitor,1
0,0.0,0,0.0,18.0,356.0,0.011111111,0.038888889,0.0,0.2,May,Returning_Visitor,0
12,432.5833333,3,112.0,42.0,2132.683333,0.021288515,0.041498896,0.0,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,22.0,431.0833333,0.018181818,0.022727273,0.0,0.6,May,Returning_Visitor,0
9,118.0,2,10.0,16.0,401.95,0.004761905,0.013015873,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,28.0,2524.0,0.008928571,0.051785714,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,11.0,151.5,0.016666667,0.066666667,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,4.0,117.5,0.05,0.05,0.0,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,31.0,822.65,0.020689655,0.020804598,0.0,1.0,May,Returning_Visitor,0
0,0.0,0,0.0,5.0,102.0,0.0,0.01,0.0,0.0,May,Returning_Visitor,0
5,99.66666667,0,0.0,14.0,1714.166667,0.0,0.022222222,33.196,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
8,364.5,0,0.0,26.0,783.5,0.007692308,0.013461538,0.0,0.0,May,Returning_Visitor,0
12,345.8333333,0,0.0,52.0,3258.071212,0.0,0.00327381,0.0,0.0,May,Returning_Visitor,0
1,11.42857143,2,146.0,20.0,1329.261905,0.010434783,0.01955353,20.79115942,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
1,19.0,0,0.0,8.0,87.0,0.0,0.014285714,0.0,0.6,May,New_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,43.0,813.8,0.023255814,0.03255814,0.0,0.6,May,Returning_Visitor,0
4,248.6666667,3,382.3333333,30.0,1039.477564,0.004285714,0.007428571,9.511714286,0.0,May,Returning_Visitor,1
0,0.0,0,0.0,9.0,531.0,0.0,0.011111111,0.0,0.8,May,Returning_Visitor,0
5,168.0,0,0.0,31.0,1239.083333,0.006666667,0.02,0.0,0.0,May,Returning_Visitor,0
5,106.3214286,4,189.0,37.0,1306.028022,0.004263566,0.010939177,33.3335814,0.0,May,Returning_Visitor,0
2,48.0,0,0.0,24.0,543.75,0.016,0.0408,0.0,0.8,May,Returning_Visitor,0
0,0.0,0,0.0,9.0,315.6,0.022222222,0.037037037,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,8.0,258.8333333,0.0375,0.03125,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,27.0,420.0,0.0,0.007692308,0.0,0.0,May,Returning_Visitor,0
10,262.0,0,0.0,22.0,623.4166667,0.018518519,0.04526749,0.0,0.2,May,Returning_Visitor,0
4,122.0,3,124.0,12.0,1040.333333,0.0,0.010526316,0.0,0.0,May,Returning_Visitor,0
1,11.0,3,27.5,154.0,3395.729484,0.007660455,0.012253894,19.13415285,0.8,May,Returning_Visitor,0
3,90.0,0,0.0,4.0,126.0,0.0,0.014285714,0.0,0.0,May,New_Visitor,0
0,0.0,0,0.0,2.0,21.0,0.0,0.1,0.0,0.0,May,New_Visitor,0
3,166.0,1,140.0,35.0,701.5,0.029411765,0.05,0.0,0.0,May,Returning_Visitor,0
14,230.1069444,0,0.0,52.0,2059.109203,0.003747073,0.008451124,7.610431148,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,3.0,11.0,0.033333333,0.166666667,0.0,0.6,May,Returning_Visitor,0
2,95.0,0,0.0,10.0,203.4166667,0.0,0.016666667,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,4.0,60.0,0.05,0.075,0.0,1.0,May,Returning_Visitor,0
0,0.0,0,0.0,7.0,65.0,0.114285714,0.15,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,21.0,197.3333333,0.00952381,0.041269841,0.0,0.8,May,Returning_Visitor,0
2,30.0,0,0.0,24.0,300.6666667,0.008333333,0.025,0.0,0.0,May,Returning_Visitor,0
1,7.0,0,0.0,28.0,471.0,0.02962963,0.066666667,0.0,1.0,May,Returning_Visitor,0
4,118.4545455,0,0.0,112.0,588.679761925,0.003093259,0.036793698,0.0,0.8,May,Returning_Visitor,0
0,0.0,0,0.0,8.0,105.0,0.0,0.0125,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,26.0,2607.5,0.024,0.050933333,0.0,0.0,May,Returning_Visitor,0
10,156.8333333,2,14.0,51.0,865.6722222,0.007407407,0.019191919,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,42.0,1076.977778,0.01097561,0.029430894,0.0,0.6,May,Returning_Visitor,0
10,290.3333333,0,0.0,60.0,2818.094444,0.016666667,0.018387097,2.050814516,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,5.0,234.9666667,0.0,0.033333333,0.0,0.0,May,Returning_Visitor,0
1,113.0,0,0.0,13.0,935.0,0.0,0.027272727,0.0,0.6,May,New_Visitor,0
2,45.0,0,0.0,22.0,1662.733333,0.0,0.03015873,5.997142857,1.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,May,Returning_Visitor,0
2,199.0,0,0.0,10.0,155.0,0.0,0.045454545,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,13.0,436.6,0.002564103,0.082692308,0.0,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,6.0,80.0,0.1,0.133333333,0.0,1.0,May,Returning_Visitor,0
2,26.5,0,0.0,47.0,716.625,0.0,0.009574468,0.0,0.0,May,New_Visitor,0
2,77.0,0,0.0,32.0,1223.416667,0.0,0.010784314,0.0,0.0,May,Returning_Visitor,1
2,161.0,0,0.0,28.0,1286.75,0.0,0.007692308,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,2.0,83.0,0.0,0.05,0.0,0.6,May,New_Visitor,0
0,0.0,0,0.0,35.0,897.6666667,0.011764706,0.017016807,5.220705882,0.0,May,Returning_Visitor,1
8,535.75,2,12.0,22.0,2178.672222,0.01382716,0.032020784,15.0047619,0.0,May,Returning_Visitor,0
5,88.0,0,0.0,34.0,3195.828571,0.002564103,0.015897436,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,5.0,116.5,0.0,0.05,0.0,0.0,May,New_Visitor,0
5,72.425,2,72.0,33.0,1143.657143,0.0,0.015888889,4.230212245,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,43.0,0.0,0.1,0.0,0.0,May,Returning_Visitor,0
6,96.0,4,141.1666667,50.0,2871.262932,0.001851852,0.008161036,11.80233651,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,25.0,417.9666667,0.0,0.019230769,4.7095,1.0,May,Returning_Visitor,1
0,0.0,0,0.0,3.0,129.0,0.0,0.1,0.0,0.0,May,Returning_Visitor,0
2,65.0,0,0.0,13.0,1248.0,0.0,0.020512821,0.0,0.0,May,Returning_Visitor,0
1,0.0,0,0.0,9.0,837.6666667,0.0,0.022222222,0.0,0.0,May,Returning_Visitor,0
2,97.0,0,0.0,23.0,418.2333333,0.0,0.008,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,8.0,370.0,0.0,0.025,0.0,0.0,May,Returning_Visitor,0
5,52.0,0,0.0,21.0,743.9166667,0.004,0.016,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
0,0.0,1,113.0,27.0,3178.583333,0.025,0.04047619,0.0,0.0,May,Returning_Visitor,0
1,5.0,0,0.0,17.0,463.6666667,0.0,0.024444444,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,23.0,178.6,0.086956522,0.092753623,0.0,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,8.0,24.0,0.15,0.175,0.0,0.4,May,Returning_Visitor,0
0,0.0,0,0.0,12.0,689.75,0.0,0.083333333,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,39.0,963.1666667,0.005405405,0.028828829,9.922972973,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,6.0,387.0,0.133333333,0.166666667,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
3,91.83333333,0,0.0,11.0,534.0,0.015384615,0.015384615,44.29661538,0.0,May,New_Visitor,1
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,26.0,338.2333333,0.024871795,0.078269231,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,20.0,255.75,0.0,0.028421053,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,9.0,228.5,0.022222222,0.044444444,0.0,0.2,May,Returning_Visitor,0
6,450.4,0,0.0,6.0,72.9,0.0,0.028571429,0.0,0.0,May,New_Visitor,0
1,22.0,0,0.0,26.0,982.8333333,0.0,0.008,0.0,0.0,May,New_Visitor,0
0,0.0,0,0.0,22.0,473.5,0.0,0.022727273,0.0,0.6,May,Returning_Visitor,0
2,26.0,0,0.0,4.0,636.0,0.0,0.025,0.0,0.2,May,Returning_Visitor,0
2,14.0,0,0.0,58.0,1806.504167,0.013793103,0.026819923,0.0,0.8,May,Returning_Visitor,0
0,0.0,0,0.0,6.0,21.0,0.0,0.033333333,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,40.0,1111.245175,0.01475,0.020429089,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,11.0,1055.5,0.018181818,0.042424242,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,7.0,59.0,0.0,0.028571429,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,2.0,23.0,0.0,0.1,0.0,0.8,May,Returning_Visitor,0
0,0.0,0,0.0,5.0,25.0,0.12,0.16,0.0,0.6,May,Returning_Visitor,0
10,166.9318182,2,246.0,51.0,2697.487879,0.004310345,0.017471264,3.099,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,New_Visitor,0
0,0.0,0,0.0,3.0,115.0,0.0,0.066666667,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,15.0,272.3333333,0.013333333,0.02,0.0,1.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
1,69.5,0,0.0,16.0,895.8095238,0.0,0.004444444,32.14213333,0.6,May,Returning_Visitor,1
0,0.0,0,0.0,16.0,200.0,0.034375,0.072115385,0.0,0.8,May,Returning_Visitor,0
10,198.4,2,114.0,26.0,607.9777778,0.0,0.016666667,4.9872375,0.0,May,Returning_Visitor,0
4,135.6666667,0,0.0,28.0,615.8166667,0.007407407,0.016049383,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,May,Returning_Visitor,0
0,0.0,0,0.0,6.0,1133.666667,0.028205128,0.038562092,0.0,0.2,May,Returning_Visitor,0
0,0.0,0,0.0,5.0,131.5,0.04,0.093333333,0.0,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,30.0,2759.833333,0.025,0.064880952,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,42.0,1433.083333,0.005,0.02575,0.0,0.4,May,Returning_Visitor,0
5,95.325,0,0.0,15.0,743.6666667,0.01,0.03,19.4281,0.0,May,Returning_Visitor,1
0,0.0,0,0.0,16.0,680.75,0.0,0.014285714,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,11.0,118.6666667,0.027272727,0.06969697,0.0,0.0,May,Returning_Visitor,0
1,16.0,0,0.0,7.0,136.0,0.0,0.00952381,0.0,0.0,May,Returning_Visitor,0
1,0.0,0,0.0,19.0,2236.9,0.0,0.027777778,19.59533333,0.0,May,Returning_Visitor,1
0,0.0,0,0.0,29.0,2841.0,0.0,0.024137931,0.0,0.8,May,Returning_Visitor,0
0,0.0,0,0.0,2.0,15.0,0.0,0.1,0.0,0.0,May,Returning_Visitor,0
6,40.16666667,0,0.0,41.0,895.8333333,0.057142857,0.073412698,0.0,0.0,May,Returning_Visitor,0
10,299.6031746,2,166.0,86.0,2559.541228,0.008333333,0.008587569,2.087782738,0.0,May,Returning_Visitor,0
4,454.0,3,0.0,25.0,1161.767949,0.018070818,0.043950617,3.919126984,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,17.0,252.0,0.023529412,0.052941176,0.0,0.8,May,Returning_Visitor,0
5,54.0,0,0.0,4.0,13.0,0.028571429,0.057142857,0.0,0.8,May,New_Visitor,0
1,21.0,0,0.0,11.0,385.0,0.0,0.02,0.0,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,29.0,582.0,0.006896552,0.020689655,0.0,0.0,May,Returning_Visitor,0
8,103.5,0,0.0,64.0,1550.211111,0.0,0.016086957,7.868950242,0.0,May,Returning_Visitor,0
3,45.5,0,0.0,43.0,1738.25,0.006349206,0.03537415,0.0,0.0,May,Returning_Visitor,0
2,114.0,0,0.0,17.0,176.6666667,0.078947368,0.093859649,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,2.0,3.0,0.1,0.15,0.0,0.8,May,Returning_Visitor,0
10,150.0,0,0.0,24.0,304.5230769,0.0,0.007993197,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,9.0,268.5,0.055555556,0.1,0.0,0.8,May,Returning_Visitor,0
2,11.0,0,0.0,14.0,101.25,0.0,0.014285714,0.0,0.8,May,Returning_Visitor,0
8,245.3333333,4,168.5,14.0,361.5,0.009090909,0.009090909,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
3,42.0,0,0.0,41.0,492.6833333,0.0,0.003571429,0.0,0.0,May,Returning_Visitor,0
6,61.66666667,0,0.0,18.0,397.6666667,0.0,0.011904762,12.55885714,0.0,May,Returning_Visitor,1
0,0.0,0,0.0,5.0,73.0,0.04,0.08,0.0,0.4,May,Returning_Visitor,0
0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,67.0,4290.833333,0.0,0.01840796,0.0,0.8,May,Returning_Visitor,0
1,114.0,1,173.0,36.0,2542.333333,0.042592593,0.059814815,33.44055556,0.0,May,Returning_Visitor,0
8,79.16666667,2,45.0,62.0,3657.101515,0.000952381,0.020897436,9.027320816,0.0,May,Returning_Visitor,1
0,0.0,0,0.0,10.0,60.0,0.0,0.04,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,18.0,920.0,0.122222222,0.144444444,0.0,1.0,May,Returning_Visitor,0
3,275.0,2,97.0,34.0,670.422619,0.010810811,0.029597244,0.0,0.0,May,Returning_Visitor,0
3,38.0,0,0.0,83.0,2101.466667,0.0,0.001190476,0.0,0.0,May,New_Visitor,0
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,New_Visitor,0
5,138.5,0,0.0,11.0,578.3333333,0.05,0.072916667,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,2.0,3.0,0.1,0.15,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,7.0,82.0,0.0,0.057142857,0.0,0.0,May,Returning_Visitor,0
4,61.0,0,0.0,16.0,502.5,0.0,0.00952381,0.0,0.0,May,Returning_Visitor,1
0,0.0,0,0.0,5.0,465.5,0.12,0.16,0.0,0.0,May,Returning_Visitor,0
12,155.6,6,282.0,52.0,1283.052597,0.024747475,0.039201413,12.07468889,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,23.0,226.2564103,0.008695652,0.010434783,0.0,0.6,May,Returning_Visitor,0
10,259.1666667,0,0.0,46.0,1535.242063,0.021938776,0.031768707,9.001857143,0.4,May,Returning_Visitor,0
3,6.0,0,0.0,24.0,762.3333333,0.030769231,0.058974359,0.0,0.2,May,Returning_Visitor,0
0,0.0,0,0.0,3.0,0.0,0.2,0.2,0.0,0.8,May,Returning_Visitor,0
0,0.0,0,0.0,16.0,177.5,0.025,0.0875,0.0,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,7.0,80.0,0.028571429,0.057142857,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,34.0,1266.333333,0.005882353,0.026470588,0.0,0.4,May,Returning_Visitor,0
6,86.5,1,2.0,39.0,1050.708333,0.021162791,0.018042396,13.40298256,0.0,May,Returning_Visitor,1
9,299.0833333,1,0.0,14.0,212.8333333,0.010526316,0.033684211,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,35.0,1386.716667,0.02,0.039269841,14.96432,0.0,May,Returning_Visitor,1
0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1.0,May,Returning_Visitor,0
0,0.0,0,0.0,27.0,2514.25,0.0,0.006666667,31.40784,0.0,May,New_Visitor,1
0,0.0,0,0.0,8.0,125.0,0.0,0.025,0.0,0.0,May,Returning_Visitor,0
2,166.0,2,55.0,10.0,1968.25,0.014285714,0.021428571,0.0,0.0,May,New_Visitor,0
0,0.0,0,0.0,9.0,300.0,0.011111111,0.033333333,0.0,0.8,May,Returning_Visitor,0
1,11.0,2,42.0,37.0,1517.75,0.019512195,0.041869919,0.0,1.0,May,Returning_Visitor,0
0,0.0,0,0.0,26.0,1056.666667,0.016571429,0.030933333,0.0,0.0,May,Returning_Visitor,0
5,103.0,0,0.0,16.0,399.0,0.021052632,0.056140351,0.0,0.0,May,Returning_Visitor,0
11,376.5,4,63.0,104.0,2743.819189,0.0,0.007753623,7.345321739,0.0,May,Returning_Visitor,0
0,0.0,1,125.0,12.0,332.0,0.0,0.023076923,0.0,0.0,May,Returning_Visitor,0
0,0.0,0,0.0,4.0,56.0,0.1,0.15,0.0,0.0,May,Returning_Visitor,0
3,69.0,0,0.0,37.0,769.0,0.0,0.004273504,47.93128205,0.0,May,New_Visitor,1
0,0.0,0,0.0,13.0,178.8333333,0.0,0.038461538,0.0,0.6,May,Returning_Visitor,0
0,0.0,0,0.0,7.0,88.0,0.0,0.057142857,0.0,0.8,May,Returning_Visitor,0
5,230.25,2,135.0,27.0,517.3928571,0.0,0.011458333,30.269375,0.0,May,New_Visitor,1
5,205.5,1,8.0,37.0,1683.633333,0.0,0.017261905,4.744206349,0.0,May,Returning_Visitor,0
0,0.0,1,165.0,12.0,833.0,0.016666667,0.02,34.4925,0.8,May,Returning_Visitor,1
0,0.0,0,0.0,25.0,319.3333333,0.016666667,0.036666667,10.4445,0.0,May,Returning_Visitor,1
